Product ID,Process temperature [K],Tool wear [min],Target
M23511,308.4,105,0
H38066,308.3,108,0
M23513,308.3,113,0
M23514,308.4,116,0
L55835,308.3,119,0
M23516,308.3,121,0
L55837,308.4,124,0
L55838,308.5,126,0
L55839,308.5,128,0
L55840,308.5,130,0
L55841,308.5,132,0
L55842,308.6,134,0
L55843,308.6,136,0
H38078,308.6,138,0
L55845,308.7,143,0
L55846,308.7,145,0
M23527,308.8,147,0
L55848,308.8,150,0
M23529,308.8,152,0
L55850,308.9,155,0
L55851,308.8,157,0
L55852,308.8,159,0
L55853,308.6,161,0
M23534,308.6,163,0
H38089,308.6,166,0
M23536,308.5,171,0
M23537,308.5,174,0
L55858,308.5,177,0
L55859,308.5,179,0
L55860,308.5,181,0
L55861,308.4,183,0
M23542,308.5,185,0
L55863,308.5,188,0
L55864,308.5,190,0
H38099,308.5,192,0
M23546,308.5,197,0
M23547,308.5,200,0
L55868,308.5,203,0
L55869,308.4,205,0
L55870,308.5,207,1
L55871,308.5,0,0
L55872,308.4,2,0
M23553,308.5,4,0
L55874,308.5,7,0
M23555,308.6,9,0
L55876,308.6,12,0
L55877,308.6,14,0
H38112,308.7,16,0
M23559,308.7,21,0
M23560,308.7,24,0
M23561,308.7,27,0
L55882,308.6,30,0
M23563,308.6,32,0
L55884,308.5,35,0
L55885,308.6,37,0
L55886,308.6,39,0
L55887,308.5,41,0
M23568,308.5,43,0
L55889,308.5,46,0
L55890,308.5,48,0
L55891,308.5,50,0
L55892,308.6,52,0
L55893,308.6,54,0
M23574,308.6,56,0
L55895,308.6,59,0
M23576,308.6,61,0
L55897,308.7,64,0
L55898,308.7,66,0
L55899,308.8,68,0
L55900,308.8,70,0
L55901,308.7,72,0
L55902,308.6,74,0
L55903,308.6,76,0
M23584,308.6,78,0
M23585,308.5,81,0
L55906,308.6,84,0
L55907,308.7,86,0
M23588,308.7,88,0
L55909,308.7,91,0
H38144,308.7,93,0
H38145,308.6,98,0
L55912,308.6,103,0
M23593,308.7,105,0
L55914,308.6,108,0
L55915,308.6,110,0
L55916,308.7,112,0
L55917,308.7,114,0
L55918,308.7,116,0
H38153,308.7,118,0
M23600,308.8,123,0
L55921,308.8,126,0
L55922,308.8,128,0
H38157,308.7,130,0
M23604,308.7,135,0
L55925,308.6,138,0
L55926,308.5,140,0
L55927,308.5,142,0
L55928,308.5,144,0
L55929,308.4,146,0
L55930,308.5,148,0
M23611,308.5,150,0
M23612,308.5,153,0
M23613,308.6,156,0
L55934,308.6,159,0
M23615,308.7,161,0
L55936,308.7,164,0
L55937,308.8,166,0
M23618,308.7,168,0
M23619,308.7,171,0
M23620,308.7,174,0
L55941,308.8,177,0
H38176,308.8,179,0
L55943,308.8,184,0
L55944,308.8,186,0
L55945,308.8,188,0
L55946,308.8,190,0
L55947,308.6,192,0
M23628,308.7,194,0
M23629,308.6,197,0
L55950,308.6,200,0
L55951,308.6,202,0
L55952,308.6,0,0
L55953,308.6,2,0
M23634,308.7,4,0
H38189,308.6,7,0
L55956,308.6,12,0
H38191,308.6,14,0
L55958,308.7,19,0
M23639,308.6,21,0
M23640,308.6,24,0
L55961,308.7,27,0
L55962,308.7,29,0
M23643,308.6,31,0
L55964,308.6,34,0
L55965,308.6,36,0
L55966,308.5,38,0
M23647,308.5,40,0
L55968,308.5,43,0
L55969,308.5,45,0
L55970,308.5,47,0
M23651,308.5,49,0
L55972,308.5,52,0
L55973,308.5,54,0
M23654,308.5,56,0
L55975,308.4,59,0
L55976,308.3,61,0
L55977,308.3,63,0
L55978,308.4,65,0
L55979,308.4,67,0
L55980,308.5,69,0
L55981,308.6,71,0
L55982,308.6,73,0
L55983,308.5,75,0
M23664,308.6,77,0
M23665,308.6,80,0
L55986,308.5,83,0
M23667,308.6,85,0
L55988,308.6,88,0
L55989,308.5,90,0
M23670,308.5,92,0
L55991,308.5,95,0
M23672,308.4,97,0
L55993,308.4,100,0
L55994,308.4,102,0
H38229,308.5,104,0
M23676,308.5,109,0
H38231,308.6,112,0
M23678,308.7,117,0
H38233,308.7,120,0
L56000,308.7,125,0
H38235,308.7,127,0
L56002,308.8,132,0
M23683,308.8,134,0
M23684,308.9,137,0
M23685,308.8,140,0
M23686,308.8,143,0
L56007,308.7,146,0
L56008,308.7,148,0
M23689,308.8,150,0
H38244,308.7,153,0
H38245,308.7,158,0
L56012,308.8,163,0
L56013,308.8,165,0
L56014,308.8,167,0
H38249,308.8,169,0
L56016,308.9,174,0
M23697,309.1,176,0
L56018,309.0,179,0
M23699,308.9,181,0
M23700,308.7,184,0
L56021,308.7,187,0
L56022,308.7,189,0
H38257,308.8,191,0
H38258,308.9,196,0
M23705,308.9,201,0
M23706,308.8,204,1
L56027,308.9,0,0
M23708,308.9,2,0
L56029,308.9,5,0
L56030,309.0,7,0
M23711,308.9,9,0
L56032,308.9,12,0
L56033,308.9,14,0
M23714,309.0,16,0
L56035,308.9,19,0
M23716,308.9,21,0
L56037,308.9,24,0
L56038,308.9,26,0
L56039,309.1,28,0
M23720,309.1,30,0
L56041,309.1,33,0
M23722,309.2,35,0
L56043,309.2,38,0
M23724,309.1,40,0
L56045,309.0,43,0
H38280,308.9,45,0
L56047,308.9,50,0
L56048,309.0,52,0
L56049,309.0,54,0
M23730,309.1,56,0
M23731,309.1,59,0
M23732,309.1,62,0
H38287,309.1,65,0
L56054,309.3,70,0
H38289,309.3,72,0
M23736,309.3,77,0
M23737,309.2,80,0
L56058,309.2,83,0
L56059,309.2,85,0
L56060,309.2,87,0
H38295,309.2,89,0
L56062,309.2,94,0
M23743,309.2,96,0
L56064,309.2,99,0
M23745,309.2,101,0
L56066,309.0,104,0
L56067,308.9,106,0
M23748,308.9,108,0
M23749,308.8,111,0
L56070,308.8,114,0
M23751,308.9,116,0
L56072,308.8,119,0
L56073,308.7,121,0
M23754,308.7,123,0
H38309,308.6,126,0
L56076,308.7,131,0
M23757,308.7,133,0
L56078,308.6,136,0
M23759,308.5,138,0
M23760,308.6,141,0
L56081,308.6,144,0
H38316,308.7,146,0
M23763,308.7,151,0
L56084,308.7,154,0
L56085,308.6,156,0
L56086,308.7,158,0
M23767,308.6,160,0
L56088,308.5,163,0
L56089,308.4,165,0
L56090,308.4,167,0
L56091,308.3,169,0
L56092,308.5,171,0
M23773,308.5,173,0
M23774,308.5,176,0
L56095,308.3,179,0
L56096,308.2,181,0
M23777,308.2,183,0
L56098,308.2,186,0
L56099,308.3,188,0
L56100,308.3,190,0
L56101,308.1,192,0
L56102,308.2,194,0
M23783,308.1,196,0
H38338,308.2,199,0
M23785,308.2,204,0
M23786,308.3,207,1
M23787,308.4,210,0
L56108,308.4,213,0
M23789,308.4,215,0
L56110,308.4,0,0
L56111,308.4,2,0
L56112,308.4,4,0
M23793,308.3,6,0
L56114,308.2,9,0
L56115,308.3,11,0
L56116,308.3,13,0
M23797,308.4,15,0
M23798,308.4,18,0
M23799,308.4,21,0
H38354,308.3,24,0
M23801,308.3,29,0
L56122,308.3,32,0
M23803,308.4,34,0
L56124,308.3,37,0
L56125,308.2,39,0
M23806,308.2,41,0
M23807,308.2,44,0
M23808,308.3,47,0
L56129,308.3,50,0
L56130,308.2,52,0
L56131,308.1,54,0
M23812,308.0,56,0
L56133,308.0,59,0
L56134,308.0,61,0
M23815,308.0,63,0
L56136,308.1,66,0
L56137,308.1,68,0
M23818,308.1,70,0
L56139,308.0,73,0
L56140,307.9,75,0
M23821,308.0,77,0
L56142,307.9,80,0
M23823,307.9,82,0
M23824,307.9,85,0
L56145,307.9,88,0
L56146,307.8,90,0
L56147,307.8,92,0
L56148,307.8,94,0
L56149,307.8,96,0
L56150,307.6,98,0
L56151,307.6,100,0
M23832,307.4,102,0
L56153,307.4,105,0
L56154,307.5,107,0
H38389,307.4,109,0
L56156,307.4,114,0
M23837,307.5,116,0
L56158,307.6,119,0
M23839,307.5,121,0
L56160,307.6,124,0
L56161,307.7,126,0
L56162,307.7,128,0
M23843,307.7,130,0
L56164,307.8,133,0
L56165,307.8,135,0
M23846,307.8,137,0
L56167,307.9,140,0
L56168,307.9,142,0
L56169,307.9,144,0
L56170,307.9,146,0
M23851,308.0,148,0
H38406,307.9,151,0
M23853,307.9,156,0
M23854,307.9,159,0
L56175,308.0,162,0
L56176,307.9,164,0
M23857,307.9,166,0
L56178,308.0,169,0
L56179,307.9,171,0
L56180,307.9,173,0
L56181,307.8,175,0
L56182,307.8,177,0
L56183,307.9,179,0
M23864,307.8,181,0
L56185,307.9,184,0
L56186,307.9,186,0
L56187,308.0,188,0
M23868,308.0,190,0
L56189,307.9,193,0
L56190,307.9,195,0
M23871,307.9,197,0
L56192,308.0,200,0
H38427,308.0,202,0
M23874,308.1,207,1
L56195,308.1,210,1
L56196,308.2,212,1
M23877,308.1,214,0
L56198,308.1,217,1
L56199,308.1,0,0
L56200,308.2,2,0
M23881,308.2,4,0
L56202,308.3,7,0
L56203,308.3,9,0
L56204,308.3,11,0
L56205,308.4,13,0
M23886,308.4,15,0
M23887,308.3,18,0
L56208,308.3,21,0
L56209,308.3,23,0
M23890,308.4,25,0
H38445,308.4,28,0
L56212,308.3,33,0
L56213,308.2,35,0
H38448,308.2,37,0
M23895,308.1,42,0
L56216,308.3,45,0
L56217,308.2,47,0
L56218,308.3,49,0
M23899,308.3,51,0
L56220,308.3,54,0
L56221,308.3,56,0
M23902,308.4,58,0
L56223,308.4,61,0
L56224,308.4,63,0
L56225,308.4,65,0
L56226,308.4,67,0
L56227,308.4,69,0
M23908,308.4,71,0
L56229,308.5,74,0
M23910,308.5,76,0
L56231,308.6,79,0
M23912,308.6,81,0
M23913,308.5,84,0
M23914,308.4,87,0
H38469,308.4,90,0
L56236,308.3,95,0
M23917,308.4,97,0
M23918,308.3,100,0
L56239,308.3,103,0
H38474,308.3,105,0
M23921,308.4,110,0
L56242,308.3,113,0
L56243,308.3,115,0
L56244,308.4,117,0
H38479,308.4,119,0
L56246,308.3,124,0
L56247,308.2,126,0
H38482,308.2,128,0
M23929,308.2,133,0
L56250,308.2,136,0
L56251,308.1,138,0
H38486,308.1,140,0
L56253,308.1,145,0
M23934,308.1,147,0
L56255,308.1,150,0
L56256,308.1,152,0
L56257,308.1,154,0
L56258,308.1,156,0
H38493,308.1,158,0
L56260,308.0,163,0
L56261,308.0,165,0
L56262,307.9,167,0
M23943,307.9,169,0
L56264,307.9,172,1
H38499,307.9,174,0
L56266,307.8,179,0
L56267,307.8,181,0
M23948,307.9,183,0
L56269,307.9,186,0
M23950,307.9,188,0
M23951,308.0,191,0
L56272,308.1,194,0
M23953,308.1,196,0
M23954,308.1,199,0
L56275,308.1,202,0
L56276,308.1,204,0
L56277,308.1,206,0
L56278,308.1,0,0
H38513,308.1,2,0
L56280,308.2,7,0
H38515,308.2,9,0
L56282,308.3,14,0
L56283,308.2,16,0
M23964,308.3,18,0
M23965,308.2,21,0
L56286,308.3,24,0
M23967,308.5,26,0
M23968,308.6,29,0
L56289,308.6,32,0
M23970,308.6,34,0
L56291,308.6,37,0
M23972,308.6,39,0
L56293,308.6,42,0
L56294,308.7,44,0
M23975,308.6,46,0
H38530,308.7,49,0
M23977,308.7,54,0
L56298,308.6,57,0
M23979,308.4,59,0
L56300,308.4,62,0
L56301,308.3,64,0
L56302,308.4,66,0
L56303,308.5,68,0
L56304,308.4,70,0
L56305,308.5,72,0
L56306,308.5,74,0
L56307,308.5,76,0
M23988,308.6,78,0
L56309,308.6,81,0
L56310,308.6,83,0
H38545,308.6,85,0
M23992,308.6,90,0
L56313,308.7,93,0
L56314,308.7,95,0
H38549,308.8,97,0
L56316,308.7,102,0
L56317,308.7,104,0
L56318,308.6,106,0
L56319,308.5,108,0
L56320,308.5,110,0
L56321,308.5,112,0
L56322,308.5,114,0
L56323,308.5,116,0
M24004,308.5,118,0
L56325,308.5,121,0
L56326,308.6,123,0
L56327,308.7,125,0
L56328,308.6,127,0
M24009,308.6,129,0
M24010,308.6,132,0
L56331,308.6,135,0
L56332,308.6,137,0
L56333,308.6,139,0
L56334,308.6,141,0
L56335,308.5,143,0
M24016,308.4,145,0
L56337,308.5,148,0
H38572,308.4,150,0
M24019,308.6,155,0
H38574,308.5,158,0
M24021,308.5,163,0
M24022,308.6,166,0
L56343,308.6,169,0
L56344,308.6,171,0
L56345,308.6,173,0
M24026,308.6,175,0
M24027,308.7,178,0
H38582,308.8,181,0
L56349,308.8,186,0
L56350,308.7,188,0
M24031,308.8,190,0
L56352,308.9,193,0
H38587,308.9,195,0
L56354,308.9,200,1
L56355,309.0,0,1
L56356,308.9,2,0
L56357,309.1,4,0
L56358,309.0,6,0
H38593,309.1,8,0
L56360,309.1,13,0
L56361,309.1,15,0
M24042,309.0,17,0
L56363,309.1,20,0
L56364,309.2,22,0
L56365,309.1,24,0
L56366,309.0,26,0
L56367,309.0,28,0
L56368,309.0,30,0
L56369,309.1,32,0
M24050,309.0,34,0
M24051,309.0,37,0
L56372,309.0,40,0
M24053,309.0,42,0
L56374,308.9,45,0
L56375,309.0,47,0
L56376,308.9,49,0
M24057,308.8,51,0
M24058,308.8,54,0
L56379,308.8,57,0
M24060,308.8,59,0
L56381,308.7,62,0
L56382,308.8,64,0
L56383,308.8,66,0
L56384,308.8,68,0
L56385,308.8,70,0
M24066,308.9,72,0
L56387,308.8,75,0
L56388,308.9,77,0
M24069,309.0,79,0
M24070,309.0,82,0
M24071,309.0,85,0
L56392,308.9,88,0
L56393,309.0,90,0
L56394,308.9,92,0
L56395,308.8,94,0
H38630,308.8,96,0
L56397,308.8,101,0
L56398,308.8,103,0
M24079,308.8,105,0
L56400,308.9,108,0
M24081,309.0,110,0
M24082,309.0,113,0
L56403,309.0,116,0
L56404,309.0,118,0
L56405,309.1,120,0
L56406,309.1,122,0
L56407,309.1,124,0
M24088,309.1,126,0
M24089,309.0,129,0
L56410,309.2,132,0
L56411,309.1,134,0
L56412,309.1,136,0
L56413,309.1,138,0
L56414,309.1,140,0
M24095,308.9,142,0
L56416,308.7,145,0
M24097,308.8,147,0
M24098,308.8,150,0
H38653,308.8,153,0
M24100,308.7,158,0
L56421,308.7,161,0
M24102,308.7,163,0
L56423,308.8,166,0
L56424,308.8,168,0
L56425,308.9,170,0
L56426,308.9,172,0
L56427,308.9,174,0
M24108,309.1,176,0
L56429,309.0,179,0
H38664,309.0,181,0
M24111,309.1,186,0
M24112,309.0,189,0
M24113,309.0,192,0
L56434,309.1,195,0
L56435,309.0,197,0
L56436,309.1,199,0
M24117,309.1,201,0
H38672,309.0,0,0
M24119,309.0,5,0
L56440,309.0,8,0
H38675,309.0,10,0
M24122,309.1,15,0
L56443,309.1,18,0
M24124,309.0,20,0
M24125,308.9,23,0
L56446,308.9,26,0
L56447,308.8,28,0
L56448,308.8,30,0
L56449,308.8,32,0
L56450,308.8,34,0
L56451,308.7,36,0
L56452,308.6,38,0
H38687,308.7,40,0
L56454,308.7,45,0
L56455,308.7,47,0
L56456,308.7,49,0
L56457,308.7,51,0
H38692,308.8,53,0
M24139,308.8,58,0
H38694,308.8,61,0
L56461,308.9,66,0
M24142,308.9,68,0
M24143,309.0,71,0
L56464,308.9,74,0
M24145,309.0,76,0
L56466,308.9,79,0
L56467,308.9,81,0
L56468,308.9,83,0
L56469,308.9,85,0
L56470,309.0,87,0
L56471,309.0,89,0
L56472,309.0,91,0
L56473,309.1,93,0
L56474,309.0,95,0
M24155,309.0,97,0
H38710,309.0,100,0
M24157,308.9,105,0
L56478,308.9,108,0
M24159,308.9,110,0
L56480,308.9,113,0
M24161,308.9,115,0
M24162,308.9,118,0
L56483,309.0,121,0
L56484,309.1,123,0
H38719,309.1,125,0
M24166,309.2,130,0
L56487,309.1,133,0
L56488,309.1,135,0
L56489,309.2,137,0
L56490,309.3,139,0
L56491,309.4,141,0
H38726,309.4,143,0
L56493,309.4,148,0
M24174,309.4,150,0
L56495,309.5,153,0
H38730,309.4,155,0
L56497,309.5,160,0
L56498,309.4,162,0
L56499,309.4,164,0
L56500,309.3,166,0
L56501,309.2,168,0
M24182,309.3,170,0
L56503,309.4,173,0
L56504,309.3,175,0
M24185,309.3,177,0
L56506,309.3,180,0
L56507,309.2,182,0
H38742,309.1,184,0
L56509,309.1,189,0
M24190,309.0,191,0
L56511,308.9,194,0
M24192,309.0,196,0
L56513,309.0,199,0
L56514,308.9,201,0
L56515,308.9,203,0
L56516,308.9,205,0
H38751,308.9,207,0
H38752,309.0,212,0
L56519,309.0,217,0
H38754,308.9,0,0
M24201,308.9,5,0
H38756,308.9,8,0
M24203,308.8,13,0
L56524,308.8,16,0
L56525,308.8,18,0
M24206,308.8,20,0
M24207,308.7,23,0
L56528,308.7,26,0
M24209,308.7,28,0
L56530,308.7,31,0
L56531,308.8,33,0
L56532,308.7,35,0
L56533,308.8,37,0
M24214,308.8,39,0
L56535,308.9,42,0
L56536,308.9,44,0
M24217,308.9,46,0
L56538,308.7,49,0
M24219,308.7,51,0
L56540,308.6,54,0
L56541,308.6,56,0
M24222,308.5,58,0
L56543,308.5,61,0
L56544,308.5,63,0
M24225,308.6,65,0
L56546,308.5,68,0
L56547,308.5,70,0
L56548,308.4,72,0
M24229,308.3,74,0
H38784,308.4,77,0
L56551,308.4,82,0
L56552,308.4,84,0
L56553,308.5,86,0
M24234,308.5,88,0
H38789,308.4,91,0
H38790,308.4,96,0
H38791,308.3,101,0
L56558,308.3,106,0
L56559,308.2,108,0
L56560,308.1,110,0
M24241,308.1,112,0
L56562,308.2,115,0
H38797,308.1,117,0
M24244,308.1,122,0
M24245,308.1,125,0
M24246,308.0,128,0
H38801,307.9,131,0
M24248,307.9,136,0
L56569,308.0,139,0
M24250,308.0,141,0
H38805,308.2,144,0
L56572,308.1,149,0
H38807,308.2,151,0
L56574,308.2,156,0
L56575,308.2,158,0
L56576,308.3,160,0
M24257,308.2,162,0
H38812,308.2,165,0
L56579,308.3,170,0
L56580,308.2,172,0
M24261,308.2,174,0
L56582,308.1,177,0
L56583,308.1,179,0
L56584,308.2,181,0
M24265,308.1,183,0
M24266,308.1,186,0
L56587,308.3,189,0
H38822,308.4,191,0
L56589,308.5,196,0
M24270,308.5,198,0
L56591,308.5,201,0
L56592,308.5,203,0
L56593,308.6,205,0
L56594,308.6,207,1
M24275,308.7,0,0
M24276,308.5,3,0
H38831,308.4,6,0
L56598,308.4,11,0
L56599,308.4,13,0
L56600,308.4,15,0
M24281,308.5,17,0
L56602,308.5,20,0
L56603,308.5,22,0
M24284,308.5,24,0
M24285,308.6,27,0
L56606,308.7,30,0
L56607,308.8,32,0
H38842,308.8,34,0
L56609,308.8,39,0
L56610,308.7,41,0
L56611,308.6,43,0
L56612,308.7,45,0
M24293,308.7,47,0
L56614,308.6,50,0
L56615,308.7,52,0
L56616,308.6,54,0
M24297,308.7,56,0
M24298,308.7,59,0
M24299,308.8,62,0
M24300,308.8,65,0
L56621,308.8,68,0
M24302,308.8,70,0
H38857,308.8,73,0
L56624,308.9,78,0
M24305,309.0,80,0
H38860,308.9,83,0
M24307,308.9,88,0
L56628,309.0,91,0
M24309,308.8,93,0
M24310,308.7,96,0
H38865,308.7,99,0
M24312,308.7,104,0
H38867,309.0,107,0
L56634,309.2,112,0
L56635,309.2,114,0
L56636,309.3,116,0
M24317,309.3,118,0
L56638,309.1,121,0
L56639,309.1,123,0
M24320,309.2,125,0
M24321,309.2,128,0
L56642,309.3,131,0
M24323,309.3,133,0
L56644,309.4,136,0
M24325,309.4,138,0
L56646,309.4,141,0
L56647,309.3,143,0
L56648,309.4,145,0
L56649,309.4,147,0
H38884,309.4,149,0
M24331,309.4,154,0
M24332,309.4,157,0
L56653,309.5,160,0
M24334,309.6,162,0
L56655,309.6,165,0
M24336,309.6,167,0
M24337,309.6,170,0
L56658,309.6,173,0
H38893,309.6,175,0
M24340,309.6,180,0
L56661,309.6,183,0
H38896,309.6,185,0
H38897,309.6,190,0
L56664,309.6,195,0
L56665,309.6,197,0
M24346,309.6,199,0
L56667,309.6,202,0
M24348,309.6,204,0
L56669,309.7,207,0
M24350,309.7,209,0
M24351,309.7,212,0
L56672,309.9,215,0
L56673,309.8,217,1
L56674,309.9,219,0
H38909,310.0,221,0
M24356,310.0,226,0
H38911,309.9,0,0
H38912,310.1,5,0
L56679,310.1,10,0
L56680,310.2,12,0
L56681,310.3,14,0
L56682,310.2,16,0
M24363,310.3,18,0
L56684,310.3,21,0
L56685,310.3,23,0
H38920,310.4,25,0
L56687,310.5,30,0
L56688,310.4,32,0
M24369,310.4,34,0
M24370,310.4,37,0
L56691,310.3,40,0
L56692,310.2,42,0
M24373,310.2,44,0
L56694,310.1,47,0
L56695,310.2,49,0
L56696,310.1,51,0
L56697,310.1,53,0
L56698,310.1,55,0
L56699,310.1,57,0
L56700,310.1,59,0
M24381,310.1,61,0
M24382,310.2,64,0
L56703,310.2,67,0
H38938,310.3,69,0
L56705,310.3,74,0
M24386,310.4,76,0
L56707,310.4,79,0
M24388,310.3,81,0
L56709,310.3,84,0
H38944,310.4,86,0
L56711,310.5,91,0
L56712,310.5,93,0
L56713,310.5,95,0
L56714,310.6,97,0
M24395,310.6,99,0
L56716,310.5,102,0
M24397,310.6,104,0
L56718,310.6,107,0
L56719,310.8,109,0
M24400,310.8,111,0
M24401,310.8,114,0
L56722,310.9,117,0
M24403,310.9,119,0
L56724,311.0,122,0
L56725,311.0,124,0
M24406,311.2,126,0
L56727,311.1,129,0
L56728,311.1,131,0
M24409,311.1,133,0
M24410,311.0,136,0
L56731,310.8,139,0
M24412,310.8,141,0
L56733,310.7,144,0
M24414,310.7,146,0
H38969,310.8,149,0
L56736,310.8,154,0
M24417,310.8,156,0
M24418,310.9,159,0
L56739,310.9,162,0
L56740,310.9,164,0
L56741,310.9,166,0
M24422,311.0,168,0
M24423,311.1,171,0
L56744,311.1,174,0
M24425,311.1,176,0
L56746,311.1,179,0
L56747,311.1,181,0
L56748,311.1,183,0
M24429,311.0,185,0
L56750,310.9,188,0
L56751,310.8,190,0
M24432,310.8,192,0
L56753,310.9,195,0
H38988,310.8,197,0
M24435,310.8,202,0
L56756,310.7,205,1
M24437,310.7,0,0
L56758,310.7,3,0
L56759,310.7,5,0
M24440,310.7,7,0
L56761,310.6,10,0
M24442,310.5,12,0
L56763,310.5,15,0
L56764,310.5,17,0
M24445,310.5,19,0
L56766,310.6,22,0
M24447,310.5,24,0
H39002,310.4,27,0
L56769,310.4,32,0
M24450,310.4,34,0
L56771,310.4,37,0
L56772,310.4,39,0
L56773,310.2,41,0
L56774,310.3,43,0
H39009,310.1,45,0
L56776,310.1,50,0
L56777,310.1,52,0
L56778,310.2,54,0
L56779,310.1,56,0
M24460,310.0,58,0
L56781,310.1,61,0
L56782,310.2,63,0
M24463,310.1,65,0
H39018,310.2,68,0
M24465,310.1,73,0
L56786,310.1,76,0
L56787,310.1,78,0
M24468,310.1,80,0
L56789,310.1,83,0
L56790,310.1,85,0
L56791,310.2,87,0
M24472,310.2,89,0
L56793,310.2,92,1
M24474,310.3,94,0
M24475,310.2,97,0
L56796,310.1,100,0
L56797,310.2,102,0
L56798,310.1,104,0
M24479,310.0,106,0
L56800,310.0,109,0
M24481,310.0,111,0
L56802,310.0,114,0
L56803,310.1,116,0
H39038,310.1,118,0
M24485,310.1,123,0
M24486,310.0,126,0
M24487,310.0,129,0
H39042,310.0,132,0
H39043,310.1,137,0
L56810,310.1,142,0
L56811,310.0,144,0
M24492,310.0,146,0
H39047,310.1,149,0
L56814,310.2,154,0
L56815,310.2,156,0
L56816,310.3,158,0
L56817,310.3,160,0
H39052,310.4,162,0
L56819,310.4,167,0
L56820,310.5,169,0
L56821,310.4,171,0
L56822,310.5,173,0
L56823,310.4,175,0
L56824,310.4,177,0
L56825,310.5,179,0
L56826,310.4,181,0
L56827,310.2,183,0
L56828,310.1,185,0
H39063,310.0,187,0
M24510,310.0,192,0
M24511,310.0,195,0
M24512,310.0,198,0
L56833,309.9,201,1
L56834,310.0,203,1
H39069,310.0,205,0
L56836,310.1,210,0
L56837,310.0,212,0
L56838,309.9,214,0
L56839,309.8,216,1
M24520,309.8,218,0
H39075,310.0,221,0
M24522,310.1,226,0
L56843,310.1,229,1
L56844,310.2,231,1
L56845,310.3,233,0
M24526,310.3,235,0
L56847,310.3,238,1
L56848,310.3,240,0
L56849,310.3,242,0
L56850,310.2,244,0
L56851,310.2,246,0
H39086,310.2,0,0
M24533,310.1,5,0
L56854,310.2,8,0
M24535,310.2,10,0
L56856,310.1,13,0
L56857,310.1,15,0
M24538,310.2,17,0
L56859,310.2,20,0
L56860,310.1,22,0
M24541,310.1,24,0
L56862,310.0,27,0
M24543,310.0,29,0
H39098,309.9,32,0
L56865,310.0,37,0
L56866,310.1,39,0
M24547,310.1,41,0
L56868,310.1,44,0
L56869,310.1,46,0
M24550,310.0,48,0
L56871,310.0,51,0
M24552,310.0,53,0
L56873,310.0,56,0
L56874,310.0,58,0
L56875,309.9,60,0
L56876,309.9,62,0
M24557,309.8,64,0
L56878,309.8,67,0
L56879,309.8,69,0
M24560,309.8,71,0
L56881,309.8,74,0
L56882,310.0,76,0
L56883,310.0,78,0
L56884,310.1,80,0
L56885,310.0,82,0
M24566,310.1,84,0
L56887,310.1,87,0
L56888,310.1,89,0
M24569,310.0,91,0
L56890,310.1,94,0
H39125,310.1,96,0
M24572,310.2,101,0
L56893,310.2,104,0
L56894,310.1,106,0
L56895,310.1,108,0
H39130,310.0,110,0
L56897,309.9,115,0
L56898,309.9,117,0
L56899,309.9,119,0
M24580,309.9,121,0
L56901,309.8,124,0
H39136,309.8,126,0
L56903,309.8,131,0
M24584,309.7,133,0
M24585,309.7,136,0
L56906,309.8,139,0
L56907,309.8,141,0
L56908,309.8,143,0
L56909,309.8,145,0
L56910,310.0,147,0
L56911,310.0,149,0
L56912,310.0,151,0
M24593,310.1,153,0
H39148,310.1,156,0
L56915,310.1,161,0
M24596,310.0,163,0
L56917,310.0,166,0
L56918,310.0,168,0
L56919,310.0,170,0
M24600,310.1,172,0
L56921,310.1,175,0
L56922,310.2,177,0
L56923,310.2,179,0
L56924,310.1,181,0
L56925,310.0,183,0
L56926,310.0,185,0
L56927,310.1,187,0
M24608,310.1,189,0
H39163,310.1,192,0
L56930,310.0,197,0
L56931,309.9,199,0
L56932,309.8,201,0
L56933,309.8,203,0
M24614,309.7,205,0
H39169,309.7,208,0
L56936,309.8,213,0
M24617,309.9,215,0
L56938,309.8,218,1
L56939,309.7,0,0
M24620,309.6,2,0
L56941,309.7,5,0
L56942,309.7,7,0
M24623,309.6,9,0
L56944,309.5,12,1
L56945,309.6,14,0
H39180,309.6,16,0
L56947,309.6,21,0
L56948,309.6,23,0
L56949,309.6,25,0
H39184,309.5,27,0
M24631,309.6,32,0
L56952,309.5,35,0
L56953,309.4,37,0
H39188,309.5,39,0
M24635,309.5,44,0
M24636,309.6,47,0
L56957,309.6,50,0
H39192,309.7,52,0
L56959,309.8,57,0
M24640,309.8,59,0
L56961,309.9,62,0
L56962,309.9,64,0
H39197,309.9,66,0
M24644,309.8,71,0
H39199,309.7,74,0
M24646,309.6,79,0
H39201,309.5,82,0
M24648,309.5,87,0
L56969,309.6,90,0
L56970,309.5,92,0
M24651,309.4,94,0
H39206,309.4,97,0
H39207,309.4,102,0
L56974,309.3,107,0
L56975,309.3,109,0
H39210,309.3,111,0
M24657,309.2,116,0
L56978,309.3,119,0
M24659,309.3,121,0
H39214,309.3,124,0
M24661,309.3,129,0
H39216,309.3,132,0
L56983,309.2,137,0
L56984,309.1,139,0
L56985,309.2,141,0
L56986,309.1,143,0
L56987,309.0,145,0
M24668,309.0,147,0
M24669,309.0,150,0
L56990,309.0,153,0
L56991,309.0,155,0
M24672,309.1,157,0
L56993,309.1,160,0
H39228,309.1,162,0
